custid,orderid,date,price,qty
125834,704038,2024-02-24,34.74,1
125834,708792,2024-05-02,69.48,2
125834,714047,2024-08-19,47.94,1
125834,720540,2025-01-21,68.28,2
125834,725824,2025-04-22,47.94,1
125834,740868,2025-11-02,71.88,2
125834,754452,2026-03-17,23.94,1
125835,749906,2026-01-31,19.14,1
125836,701638,2024-01-23,34.74,1
125837,709514,2024-05-14,28.8,1
125838,740724,2025-10-31,154.79,2
125839,705383,2024-03-15,34.74,1
125839,732698,2025-07-30,35.94,1
125840,744752,2025-12-09,35.94,1
125841,722685,2025-03-02,41.94,1
125842,726988,2025-05-12,64.68,2
125843,718712,2024-12-09,38.28,2
125844,706344,2024-03-27,34.74,1
125844,711727,2024-06-29,28.8,1
125845,711160,2024-06-17,41.94,1
125846,702207,2024-01-31,74.28,2
125846,702208,2024-01-31,28.8,1
125847,739595,2025-10-19,41.94,1
125848,716782,2024-10-22,28.8,1
125849,745676,2025-12-17,35.94,1
125850,742867,2025-11-21,35.94,1
125851,707351,2024-04-09,28.8,1
125852,718590,2024-12-05,35.94,1
125853,704579,2024-03-03,69.48,2
125853,709422,2024-05-13,79.02,3
125854,715532,2024-09-22,35.99,1
125855,757238,2026-04-17,47.94,1
125856,726640,2025-05-06,35.94,1
125857,724047,2025-03-24,137.94,2
125858,727772,2025-05-24,35.94,1
125859,711647,2024-06-27,28.8,1
125860,712840,2024-07-22,38.28,2
125861,746911,2025-12-28,35.99,1
125862,732691,2025-07-29,41.94,1
125863,745681,2025-12-17,35.94,1
125864,710101,2024-05-24,34.74,1
125865,704083,2024-02-25,28.8,1
125865,706178,2024-03-25,43.14,2
125866,727147,2025-05-14,35.94,1
125867,747046,2025-12-30,37.14,1
125868,744117,2025-12-05,35.94,1
125869,736424,2025-09-12,37.14,1
125870,720522,2025-01-21,51.48,2
125871,728366,2025-06-02,47.94,1
125872,760221,2026-05-15,35.94,1
125873,750411,2026-02-05,17.94,1
125874,701858,2024-01-26,47.94,1
125874,712852,2024-07-23,20.34,1
125874,714789,2024-09-06,47.94,2
125874,716564,2024-10-17,91.02,3
125874,716566,2024-10-17,43.2,1
125874,718602,2024-12-05,19.14,1
125875,725155,2025-04-11,35.94,1
125875,727336,2025-05-17,41.94,1
125876,756526,2026-04-09,35.94,1
125877,722365,2025-02-24,35.99,1
125878,743852,2025-12-02,28.8,1
125879,744313,2025-12-06,64.74,2
125880,732563,2025-07-27,55.08,2
125881,733471,2025-08-09,37.14,1
125882,702632,2024-02-06,34.74,1
125883,731447,2025-07-13,34.74,1
125884,738526,2025-10-07,41.94,1
125885,742059,2025-11-14,37.14,1
125886,727865,2025-05-26,35.94,1
125887,705453,2024-03-16,34.74,1
125888,729909,2025-06-23,45.54,2
125889,720197,2025-01-12,35.99,1
125890,749194,2026-01-24,35.94,1
125891,704255,2024-02-28,41.94,1
125892,742527,2025-11-18,35.94,1
125893,701084,2024-01-15,239.7,5
125893,702795,2024-02-09,143.82,3
125893,705295,2024-03-13,143.82,3
125893,708119,2024-04-20,143.82,3
125893,709212,2024-05-09,143.82,3
125893,709991,2024-05-23,191.76,4
125893,712038,2024-07-05,239.7,5
125893,713772,2024-08-13,239.7,5
125893,715153,2024-09-14,239.7,5
125893,716278,2024-10-11,239.7,5
125893,717923,2024-11-17,239.7,5
125893,719336,2024-12-24,143.82,3
125893,720177,2025-01-12,239.7,5
125893,721404,2025-02-07,155.88,2
125893,725813,2025-04-22,239.7,5
125893,732434,2025-07-26,191.76,4
125894,721581,2025-02-10,47.94,1
125895,735924,2025-09-06,23.94,1
125896,729999,2025-06-24,35.94,1
125897,702308,2024-02-01,22.8,1
125898,745597,2025-12-16,41.94,1
125899,733362,2025-08-08,15.54,1
125900,706203,2024-03-25,41.82,3
125901,734000,2025-08-15,107.94,1
125902,703529,2024-02-18,47.94,1
125903,718071,2024-11-20,47.88,2
125904,752624,2026-02-26,119.82,3
125905,737352,2025-09-23,69.48,2
125906,760472,2026-05-17,71.88,2
125907,701077,2024-01-15,57.48,2
125908,742596,2025-11-19,83.93,2
125909,753655,2026-03-07,23.94,1
125910,716664,2024-10-19,62.28,2
125911,711812,2024-06-30,47.88,2
125912,711088,2024-06-15,143.94,1
125912,721671,2025-02-11,119.94,1
125913,702807,2024-02-09,62.28,2
125914,704220,2024-02-27,29.88,2
125915,727279,2025-05-16,51.48,2
125915,731663,2025-07-15,41.94,1
125916,706693,2024-04-01,89.82,3
125917,712342,2024-07-11,35.94,1
125918,723588,2025-03-17,35.94,1
125919,722560,2025-02-28,47.94,1
125919,729452,2025-06-17,37.14,1
125919,732101,2025-07-22,37.14,1
125919,736073,2025-09-08,37.14,1
125920,750095,2026-02-02,35.94,1
125921,746338,2025-12-22,35.94,1
125922,706815,2024-04-02,143.82,3
125922,713200,2024-07-31,143.82,3
125922,722446,2025-02-25,155.88,2
125922,750853,2026-02-09,196.5,5
125923,728997,2025-06-10,74.28,2
125924,740036,2025-10-24,37.14,1
125925,722824,2025-03-04,35.94,1
125926,715977,2024-10-03,23.94,1
125927,720783,2025-01-25,34.74,1
125928,751399,2026-02-14,35.94,1
125929,745738,2025-12-18,35.94,1
125930,751476,2026-02-15,47.94,1
125931,735523,2025-09-01,35.94,1
125932,719148,2024-12-20,88.62,3
125933,758831,2026-05-05,19.14,1
125934,705004,2024-03-09,43.14,2
125934,717013,2024-10-27,14.34,1
125934,720601,2025-01-23,15.54,1
125934,733676,2025-08-11,34.74,1
125935,702423,2024-02-03,35.99,1
125936,750414,2026-02-05,35.94,1
125937,723176,2025-03-10,63.48,2
125937,743347,2025-11-27,73.08,2
125937,745998,2025-12-19,47.94,1
125938,742925,2025-11-22,47.94,1
125939,713181,2024-07-30,28.8,1
125940,704767,2024-03-05,40.68,2
125941,729714,2025-06-20,47.94,1
125942,726538,2025-05-05,55.08,2
125943,705463,2024-03-16,71.98,2
125944,760601,2026-05-17,47.94,1
125945,734593,2025-08-22,41.94,1
125946,747788,2026-01-08,71.88,2
125947,727234,2025-05-16,35.94,1
125948,725766,2025-04-21,41.94,1
125949,737391,2025-09-24,35.94,1
125950,700954,2024-01-13,47.94,1
125951,738917,2025-10-12,37.14,1
125952,712614,2024-07-17,71.88,2
125953,737295,2025-09-22,35.94,1
125953,737874,2025-09-29,47.94,1
125954,751088,2026-02-12,71.88,2
125955,726288,2025-04-30,16.74,1
125956,730750,2025-07-04,95.88,2
125956,730817,2025-07-05,91.02,3
125957,717769,2024-11-13,23.94,1
125958,726717,2025-05-08,35.94,1
125959,718142,2024-11-22,43.08,2
125959,718945,2024-12-16,35.94,1
125960,752709,2026-02-26,23.94,1
125961,714975,2024-09-09,41.94,1
125962,711521,2024-06-25,38.28,2
125963,731537,2025-07-14,35.94,1
125964,719281,2024-12-23,22.8,1
125965,725462,2025-04-16,35.94,1
125966,705960,2024-03-22,23.94,1
125967,729841,2025-06-22,35.94,1
125968,746672,2025-12-26,35.94,1
125969,702694,2024-02-07,47.94,1
125970,743797,2025-12-02,73.08,2
125971,720863,2025-01-27,26.34,1
125972,713519,2024-08-07,47.94,1
125973,728172,2025-05-30,35.94,1
125974,717175,2024-10-31,47.94,1
125975,740340,2025-10-28,35.94,1
125976,742529,2025-11-18,113.82,3
125977,720521,2025-01-20,65.93,2
125978,724890,2025-04-07,28.8,1
125979,739015,2025-10-13,71.88,2
125980,721567,2025-02-10,89.88,2
125981,722215,2025-02-21,35.94,1
125982,714167,2024-08-23,157.08,3
125983,745015,2025-12-12,35.94,1
125984,709264,2024-05-10,67.08,2
125985,722552,2025-02-27,41.94,1
125986,744182,2025-12-05,35.94,1
125987,725616,2025-04-18,35.94,1
125988,737077,2025-09-20,35.99,1
125989,750709,2026-02-07,35.94,1
125990,730040,2025-06-25,41.94,1
125991,726483,2025-05-04,47.94,1
125991,726520,2025-05-04,35.94,1
125992,742449,2025-11-17,28.8,1
125993,711712,2024-06-28,34.74,1
125994,741659,2025-11-09,37.14,1
125995,707330,2024-04-09,28.8,1
125996,722957,2025-03-07,35.94,1
125997,723157,2025-03-10,47.94,1
125998,729890,2025-06-23,67.08,2
125999,753251,2026-03-03,35.94,1
126000,738846,2025-10-11,71.88,2
126001,728348,2025-06-02,35.94,1
126002,731079,2025-07-08,28.8,1
126003,753646,2026-03-07,155.88,2
126004,707125,2024-04-06,47.94,1
126004,712713,2024-07-20,47.94,1
126004,724806,2025-04-06,59.94,1
126005,750678,2026-02-07,35.94,1
126006,721746,2025-02-13,34.74,1
126006,724885,2025-04-07,47.94,1
126007,722811,2025-03-04,41.94,1
126008,727339,2025-05-17,35.94,1
126009,757102,2026-04-16,41.94,1
126010,724381,2025-03-30,35.94,1
126011,713178,2024-07-30,28.8,1
126012,710354,2024-05-29,156.9,5
126013,717771,2024-11-13,47.94,1
126013,718329,2024-11-27,107.94,1
126014,728059,2025-05-29,35.94,1
126015,723453,2025-03-15,68.28,2
126016,705790,2024-03-20,71.88,2
126016,716529,2024-10-16,59.94,1
126017,756966,2026-04-14,35.94,1
126018,715635,2024-09-24,38.28,2
126018,719660,2025-01-01,68.28,2
126019,760749,2026-05-18,35.94,1
126020,701344,2024-01-19,34.74,1
126020,721983,2025-02-17,34.74,1
126020,723218,2025-03-11,55.08,2
126021,714715,2024-09-04,51.48,2
126022,721017,2025-01-29,34.74,1
126023,715645,2024-09-24,28.8,1
126024,723161,2025-03-10,49.08,2
126025,722666,2025-03-02,29.88,2
126026,714986,2024-09-10,28.8,1
126027,746711,2025-12-26,35.94,1
126028,757023,2026-04-14,35.94,1
126029,757376,2026-04-18,77.88,2
126030,715640,2024-09-24,15.54,1
126031,725508,2025-04-17,35.94,1
126032,701419,2024-01-20,86.4,3
126033,737313,2025-09-23,23.94,1
126034,745042,2025-12-12,107.82,3
126035,757469,2026-04-20,35.94,1
126036,752041,2026-02-21,77.88,2
126037,717811,2024-11-14,117.18,7
126038,718144,2024-11-22,47.94,1
126038,735816,2025-09-05,85.02,3
126039,701886,2024-01-26,68.28,2
126040,749526,2026-01-27,35.94,1
126041,717320,2024-11-03,41.94,1
126042,713825,2024-08-14,35.99,1
126043,715085,2024-09-12,69.48,2
126044,711783,2024-06-30,35.94,1
126045,758969,2026-05-07,35.94,1
126046,708810,2024-05-02,47.94,1
126047,704817,2024-03-06,47.94,1
126048,728086,2025-05-29,41.88,2
126049,756104,2026-04-05,23.94,1
126050,717230,2024-11-01,28.8,1
126051,737102,2025-09-20,35.94,1
126052,757935,2026-04-25,35.94,1
126053,727333,2025-05-17,35.94,1
126054,701260,2024-01-18,62.28,2
126054,704665,2024-03-04,28.68,2
126054,708621,2024-04-28,28.68,2
126054,722943,2025-03-07,31.08,2
126055,713804,2024-08-14,34.74,1
126056,741625,2025-11-09,41.94,1
126057,700659,2024-01-08,86.22,3
126058,707771,2024-04-15,47.94,1
126059,706464,2024-03-29,34.79,1
126060,707448,2024-04-11,47.94,1
126061,714369,2024-08-26,41.94,1
126062,731720,2025-07-17,45.54,2
126063,705197,2024-03-12,28.8,1
126064,703444,2024-02-17,137.94,2
126065,718964,2024-12-16,107.94,1
126066,740583,2025-10-30,73.08,2
126067,713437,2024-08-05,57.42,3
126068,754949,2026-03-23,41.94,1
126069,736474,2025-09-13,28.8,1
126070,715530,2024-09-22,29.88,2
126071,715086,2024-09-12,41.94,1
126072,740487,2025-10-29,37.14,1
126073,749376,2026-01-26,35.94,1
126074,757761,2026-04-24,35.94,1
126075,700566,2024-01-07,59.94,1
126076,757455,2026-04-19,59.88,2
126077,708133,2024-04-20,28.8,1
126077,716786,2024-10-22,57.6,2
126078,707505,2024-04-12,43.14,2
126079,744072,2025-12-05,47.94,1
126080,736106,2025-09-09,68.28,2
126081,740772,2025-11-01,35.94,1
126082,746410,2025-12-23,15.54,1
126083,720393,2025-01-18,125.82,3
126084,731711,2025-07-16,23.94,1
126085,717673,2024-11-11,46.68,2
126086,713551,2024-08-08,79.02,3
126087,754346,2026-03-16,64.74,2
126088,731566,2025-07-14,49.08,2
126089,705963,2024-03-22,29.88,2
126090,759996,2026-05-12,121.02,3
126091,707900,2024-04-17,41.94,1
126092,714868,2024-09-07,34.74,1
126093,701522,2024-01-21,35.99,1
126094,725820,2025-04-22,110.22,3
126095,733067,2025-08-04,35.94,1
126096,711111,2024-06-16,35.99,1
126097,723017,2025-03-08,35.94,1
126098,742504,2025-11-18,35.94,1
126099,717567,2024-11-08,23.94,1
126100,725499,2025-04-17,44.34,2
126101,754352,2026-03-16,20.34,1
126102,737916,2025-09-30,41.94,1
126103,733117,2025-08-04,35.94,1
126104,707701,2024-04-14,143.82,3
126105,726169,2025-04-29,51.48,2
126106,706190,2024-03-25,107.94,1
126106,757438,2026-04-19,95.88,2
126107,728689,2025-06-06,35.94,1
126108,701127,2024-01-16,43.14,2
126109,717625,2024-11-10,28.8,1
126110,756678,2026-04-10,83.88,2
126111,704576,2024-03-03,68.28,2
126112,753680,2026-03-08,28.8,1
126113,707547,2024-04-12,47.88,2
126114,707769,2024-04-15,71.88,2
126115,700023,2024-01-01,28.8,1
126116,730157,2025-06-26,17.94,1
126117,730627,2025-07-03,35.94,1
126118,721833,2025-02-14,67.08,2
126119,748652,2026-01-18,35.94,1
126120,712486,2024-07-14,29.94,1
126121,713700,2024-08-11,41.94,1
126122,747329,2026-01-02,41.94,1
126123,748738,2026-01-19,35.94,1
126124,716646,2024-10-19,47.94,1
126125,718409,2024-11-29,47.94,1
126126,751635,2026-02-17,47.94,1
126127,725410,2025-04-15,55.08,2
126128,729315,2025-06-15,25.14,1
126129,734570,2025-08-21,71.88,2
126130,709948,2024-05-22,28.8,1
126131,729266,2025-06-14,37.14,1
126132,731968,2025-07-20,34.74,1
126133,718788,2024-12-12,47.88,2
126134,712714,2024-07-20,59.94,1
126135,713039,2024-07-27,47.94,1
126136,713948,2024-08-17,47.94,1
126137,702460,2024-02-04,41.94,1
126138,757479,2026-04-20,47.94,1
126139,704425,2024-03-01,41.94,1
126140,701502,2024-01-21,41.94,1
126140,704253,2024-02-28,83.88,2
126140,712325,2024-07-11,41.94,1
126140,715881,2024-09-30,83.88,2
126141,717305,2024-11-03,41.94,1
126142,741003,2025-11-03,28.8,1
126143,749707,2026-01-29,35.94,1
126144,739934,2025-10-23,59.94,1
126145,702734,2024-02-08,41.94,1
126146,734797,2025-08-24,55.08,2
126146,737269,2025-09-22,35.94,1
126147,750233,2026-02-03,35.94,1
126148,710701,2024-06-06,41.94,1
126149,732960,2025-08-02,29.94,1
126150,736675,2025-09-15,59.94,1
126151,754879,2026-03-22,47.94,1
126152,734507,2025-08-21,55.08,2
126153,722620,2025-03-01,28.8,1
126153,729914,2025-06-23,35.94,1
126153,735487,2025-09-01,28.8,1
126154,723117,2025-03-09,34.74,1
126155,725496,2025-04-17,35.94,1
126156,730264,2025-06-28,112.62,3
126157,700313,2024-01-04,140.28,2
126158,747703,2026-01-07,35.94,1
126159,704203,2024-02-27,34.74,1
126160,743419,2025-11-28,40.68,2
126161,711064,2024-06-15,129.48,2
126161,716146,2024-10-07,93.42,3
126162,744427,2025-12-07,37.14,1
126163,708978,2024-05-05,34.74,1
126164,752131,2026-02-21,35.94,1
126165,719580,2024-12-30,34.74,1
126166,725563,2025-04-18,35.94,1
126167,724104,2025-03-25,44.34,2
126168,756669,2026-04-10,35.94,1
126169,728163,2025-05-30,35.94,1
126170,705009,2024-03-09,77.82,3
126171,745447,2025-12-15,47.94,1
126172,746002,2025-12-19,29.94,1
126173,747715,2026-01-07,51.48,2
126174,742508,2025-11-18,23.94,1
126175,759026,2026-05-07,23.94,1
126176,745354,2025-12-14,74.28,2
126177,738198,2025-10-03,71.88,2
126178,758368,2026-04-30,35.94,1
126179,748913,2026-01-21,35.94,1
126180,707705,2024-04-14,28.8,1
126180,709609,2024-05-16,34.74,1
126181,730196,2025-06-27,45.54,2
126181,739615,2025-10-19,28.8,1
126182,739135,2025-10-14,28.8,1
126183,721307,2025-02-05,34.74,1
126184,732425,2025-07-26,28.8,1
126185,704168,2024-02-26,35.94,1
126186,744626,2025-12-08,47.94,1
126187,705149,2024-03-11,19.14,1
126188,705614,2024-03-18,29.94,1
126189,749365,2026-01-25,23.94,1
126190,722979,2025-03-07,67.08,2
126191,715985,2024-10-03,22.74,1
126192,706268,2024-03-26,62.28,2
126193,708660,2024-04-29,29.94,1
126194,727060,2025-05-13,111.54,1
126195,701236,2024-01-17,14.34,1
126196,723063,2025-03-09,41.94,1
126197,712753,2024-07-21,28.8,1
126198,706491,2024-03-29,35.88,2
126199,720421,2025-01-18,35.99,1
126200,747867,2026-01-09,17.94,1
126201,739977,2025-10-24,47.94,1
126202,700963,2024-01-13,41.94,1
126203,703006,2024-02-12,57.48,2
126204,729075,2025-06-12,23.94,1
126205,747778,2026-01-08,35.94,1
126206,727430,2025-05-19,45.54,2
126207,721149,2025-02-02,34.74,1
126208,706511,2024-03-29,191.76,4
126209,746655,2025-12-26,35.94,1
126210,733450,2025-08-09,41.94,1
126211,723141,2025-03-10,29.94,1
126212,750468,2026-02-05,71.88,2
126213,711196,2024-06-18,23.94,1
126213,712519,2024-07-15,62.22,3
126214,731219,2025-07-10,35.88,2
126214,755196,2026-03-26,71.82,3
126215,714628,2024-09-02,23.94,1
126216,740621,2025-10-30,73.08,2
126217,704694,2024-03-04,47.94,1
126218,725312,2025-04-14,51.48,2
126219,736699,2025-09-15,35.94,1
126220,749680,2026-01-29,83.88,2
126221,704496,2024-03-02,35.94,1
126221,705101,2024-03-10,143.76,4
126221,715304,2024-09-17,299.7,5
126222,752996,2026-03-01,28.8,1
126223,740516,2025-10-29,151.08,2
126224,725380,2025-04-15,47.94,1
126225,757253,2026-04-17,59.94,1
126226,743209,2025-11-25,115.14,1
126227,759957,2026-05-12,71.88,2
126228,714485,2024-08-29,59.94,1
126229,727186,2025-05-15,35.94,1
126230,748300,2026-01-14,35.94,1
126230,751327,2026-02-14,47.94,1
126230,752853,2026-02-28,35.94,1
126231,716303,2024-10-11,28.8,1
126232,741971,2025-11-13,71.88,2
126233,748401,2026-01-15,23.94,1
126233,748702,2026-01-18,47.88,2
126234,718862,2024-12-14,62.28,2
126235,707773,2024-04-15,52.74,2
126236,753377,2026-03-04,47.94,1
126237,731029,2025-07-07,35.94,1
126238,708827,2024-05-03,119.94,1
126238,715876,2024-09-30,23.94,1
126239,730902,2025-07-06,35.94,1
126239,732939,2025-08-02,35.94,1
126240,731709,2025-07-16,59.94,1
126241,704266,2024-02-28,119.94,1
126242,740857,2025-11-02,15.54,1
126243,748269,2026-01-13,35.94,1
126244,730142,2025-06-26,41.88,2
126245,759239,2026-05-09,35.94,1
126246,720720,2025-01-24,34.74,1
126247,701766,2024-01-25,28.8,1
126248,702335,2024-02-02,34.79,1
126249,751288,2026-02-13,100.68,3
126249,751576,2026-02-16,47.94,1
126250,730571,2025-07-02,41.88,2
126251,734850,2025-08-24,28.8,1
126252,758950,2026-05-06,41.94,1
126253,735565,2025-09-02,55.08,2
126254,708574,2024-04-27,68.28,2
126255,715623,2024-09-24,51.48,2
126256,706985,2024-04-04,47.94,1
126257,724831,2025-04-06,47.94,1
126257,730175,2025-06-27,47.94,1
126258,721068,2025-01-31,43.14,2
126259,751564,2026-02-16,37.14,1
126260,742836,2025-11-21,41.94,1
126261,708681,2024-04-30,34.74,1
126262,727722,2025-05-23,28.8,1
126263,709294,2024-05-10,47.94,1
126264,750674,2026-02-07,71.88,2
126265,738958,2025-10-12,37.14,1
126266,700860,2024-01-12,47.94,1
126266,707389,2024-04-10,118.8,1
126267,733630,2025-08-11,147.48,2
126268,719876,2025-01-06,131.87,3
126269,739283,2025-10-16,47.94,1
126270,738695,2025-10-09,35.94,1
126271,711642,2024-06-27,34.74,1
126272,709249,2024-05-10,28.8,1
126273,715082,2024-09-12,28.8,1
126274,710733,2024-06-07,28.8,1
126275,733430,2025-08-08,59.94,1
126276,700370,2024-01-05,59.94,1
126277,747189,2026-01-01,28.8,1
126278,716272,2024-10-11,95.88,2
126279,757600,2026-04-21,37.14,1
126280,717106,2024-10-29,35.94,1
126281,712938,2024-07-25,43.14,2
126282,733381,2025-08-08,67.08,2
126283,700807,2024-01-11,38.28,2
126284,732911,2025-08-02,37.14,1
126285,757599,2026-04-21,35.94,1
126286,739462,2025-10-18,47.94,1
126287,736638,2025-09-15,50.32,2
126288,715222,2024-09-15,35.94,1
126288,728233,2025-05-31,35.94,1
126289,712149,2024-07-07,28.8,1
126290,746699,2025-12-26,17.94,1
126291,757538,2026-04-21,35.94,1
126292,708899,2024-05-04,35.99,1
126293,702437,2024-02-03,41.94,1
126294,715029,2024-09-11,34.74,1
126295,707609,2024-04-13,43.14,2
126296,753722,2026-03-08,41.94,1
126297,700359,2024-01-05,34.74,1
126298,701375,2024-01-19,38.34,2
126299,744878,2025-12-11,71.88,2
126300,744527,2025-12-08,73.08,2
126301,744801,2025-12-10,47.94,1
126302,735212,2025-08-28,35.94,1
126303,723326,2025-03-13,74.28,2
126304,740683,2025-10-31,35.94,1
126305,705913,2024-03-22,74.28,2
126306,706759,2024-04-01,28.8,1
126307,720676,2025-01-24,38.28,2
126307,722124,2025-02-19,38.28,2
126308,752803,2026-02-27,107.82,3
126309,757671,2026-04-22,35.94,1
126310,723276,2025-03-12,41.94,1
126311,718582,2024-12-05,41.94,1
126312,753741,2026-03-08,35.94,1
126313,716377,2024-10-13,20.34,1
126313,719711,2025-01-02,35.94,1
126313,726500,2025-05-04,35.94,1
126314,758488,2026-05-01,23.94,1
126315,757728,2026-04-23,35.94,1
126316,712929,2024-07-25,47.94,1
126317,744531,2025-12-08,37.14,1
126318,728916,2025-06-09,29.94,1
126319,714028,2024-08-19,107.94,1
126320,744042,2025-12-04,61.08,2
126321,713272,2024-08-02,52.74,2
126322,753704,2026-03-08,29.94,1
126323,705923,2024-03-22,28.8,1
126324,711965,2024-07-03,34.74,1
126325,720392,2025-01-18,47.94,1
126326,702710,2024-02-07,28.8,1
126327,713274,2024-08-02,19.14,1
126328,747091,2025-12-31,28.8,1
126329,712700,2024-07-19,23.94,1
126330,728536,2025-06-04,41.94,1
126331,716058,2024-10-05,35.99,1
126332,719610,2024-12-31,34.74,1
126333,748144,2026-01-12,71.88,2
126334,700719,2024-01-09,68.28,2
126334,727148,2025-05-14,35.94,1
126335,724627,2025-04-03,44.34,2
126336,700492,2024-01-06,34.74,1
126337,700497,2024-01-06,47.94,1
126338,733045,2025-08-03,35.94,1
126339,708898,2024-05-04,28.8,1
126340,736818,2025-09-17,41.88,2
126341,718089,2024-11-21,41.94,1
126342,700740,2024-01-09,47.94,1
126342,708753,2024-05-01,35.94,1
126343,720224,2025-01-13,28.8,1
126344,747140,2025-12-31,59.94,1
126345,731874,2025-07-19,35.94,1
126346,750420,2026-02-05,111.48,4
126347,750739,2026-02-08,28.8,1
126348,757512,2026-04-20,41.94,1
126349,740485,2025-10-29,28.8,1
126350,749280,2026-01-25,59.94,1
126350,754110,2026-03-13,59.94,1
126351,721054,2025-01-30,57.48,2
126352,713058,2024-07-28,41.94,1
126353,707538,2024-04-12,34.74,1
126353,708219,2024-04-22,69.48,2
126354,757334,2026-04-18,26.34,1
126355,719312,2024-12-24,47.94,1
126356,701768,2024-01-25,28.8,1
126357,753639,2026-03-07,35.94,1
126358,724022,2025-03-24,23.94,1
126359,726760,2025-05-09,28.8,1
126360,716367,2024-10-13,28.8,1
126361,743436,2025-11-28,37.14,1
126362,733271,2025-08-06,23.34,1
126362,739146,2025-10-14,115.14,1
126363,701951,2024-01-27,143.94,1
126364,704960,2024-03-08,34.74,1
126365,714907,2024-09-08,74.28,2
126366,759196,2026-05-09,35.94,1
126367,733931,2025-08-14,45.54,2
126368,712636,2024-07-18,59.94,1
126369,724269,2025-03-28,41.94,1
